numeroMsgsEntreAeB=6 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=pox ultimaPalavraB=for mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=pox ultimaPalavraB=for mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=pox ultimaPalavraB=for mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=pox ultimaPalavraB=for mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=faz ultimaPalavraA=junt primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=pox ultimaPalavraA=for primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=vc ultimaPalavraA=alg primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=no ultimaPalavraA=serpr primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=tah ultimaPalavraA=dabm primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=faz ultimaPalavraB=junt mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=é ultimaPalavraA=feijo primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=faz ultimaPalavraA=junt primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=pox ultimaPalavraA=for primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=vc ultimaPalavraA=alg primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=no ultimaPalavraA=serpr primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=tah ultimaPalavraA=dabm primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=é ultimaPalavraB=feijo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=tem ultimaPalavraA=iguatem primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=é ultimaPalavraA=feijo primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=faz ultimaPalavraA=junt primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=pox ultimaPalavraA=for primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=vc ultimaPalavraA=alg primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=no ultimaPalavraA=serpr primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=tah ultimaPalavraA=dabm primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=tem ultimaPalavraB=iguatem mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=vam ultimaPalavraA=t primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=tem ultimaPalavraA=iguatem primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=é ultimaPalavraA=feijo primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=faz ultimaPalavraA=junt primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=pox ultimaPalavraA=for primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=vc ultimaPalavraA=alg primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=no ultimaPalavraA=serpr primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=tah ultimaPalavraA=dabm primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=vam ultimaPalavraB=t mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=ta ultimaPalavraA=bjo primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=vam ultimaPalavraA=t primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=tem ultimaPalavraA=iguatem primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=é ultimaPalavraA=feijo primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=faz ultimaPalavraA=junt primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=pox ultimaPalavraA=for primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=vc ultimaPalavraA=alg primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA= ultimaPalavraA= primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=no ultimaPalavraA=serpr primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=9 primeiraPalavraA=tah ultimaPalavraA=dabm primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=10 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=11 primeiraPalavraA=td ultimaPalavraA=vc primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=12 primeiraPalavraA=oie ultimaPalavraA=oie primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=13 primeiraPalavraA=td ultimaPalavraA=bom primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=14 primeiraPalavraA=oieeee ultimaPalavraA=oieeee primeiraPalavraB=ta ultimaPalavraB=bjo mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=patriciaa ultimaPalavraB=patriciaa mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=oi ultimaPalavraB=oi mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=oi ultimaPalavraB=oi mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=algu ultimaPalavraB=projet mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=algu ultimaPalavraB=projet mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=algu ultimaPalavraB=projet mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=no ultimaPalavraB=banc mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=no ultimaPalavraB=banc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=no ultimaPalavraB=banc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=no ultimaPalavraB=banc mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=algum ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=algum ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=algum ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=algum ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=algum ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=vinici ultimaPalavraB=nom mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=huun ultimaPalavraA=huun primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=huun ultimaPalavraB=huun mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=me ultimaPalavraA=datainici primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=0 primeiraPalavraA=huun ultimaPalavraA=huun primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=2 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=me ultimaPalavraB=datainici mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=é ultimaPalavraA=aqu primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=me ultimaPalavraA=datainici primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=huun ultimaPalavraA=huun primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=é ultimaPalavraB=aqu mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=eh ultimaPalavraA=rsrs primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=é ultimaPalavraA=aqu primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=me ultimaPalavraA=datainici primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=huun ultimaPalavraA=huun primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=patriciaa ultimaPalavraA=patriciaa primeiraPalavraB=eh ultimaPalavraB=rsrs mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=-1 primeiraPalavraA=consegu ultimaPalavraA=estranh primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false ehPar
numeroMsgsEntreAeB=0 primeiraPalavraA=eh ultimaPalavraA=rsrs primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=1 primeiraPalavraA=é ultimaPalavraA=aqu primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=2 primeiraPalavraA=me ultimaPalavraA=datainici primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=3 primeiraPalavraA=huun ultimaPalavraA=huun primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=4 primeiraPalavraA=vinici ultimaPalavraA=nom primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=5 primeiraPalavraA=algum ultimaPalavraA=aqu primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=6 primeiraPalavraA=no ultimaPalavraA=banc primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=7 primeiraPalavraA=algu ultimaPalavraA=projet primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
numeroMsgsEntreAeB=8 primeiraPalavraA=oi ultimaPalavraA=oi primeiraPalavraB=consegu ultimaPalavraB=estranh mensagemATemNomeB=false mensagemBTemNomeA=false NaoEhPar
